"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Constituency","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"64022","West Bengal","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP423/2024-2025/138030","South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA)","Shri Abhishek Banerjee","DIAMOND HARBOUR","17-Dec-2024","K F ENTERPRISE","Payment Success","200000"
"64023","West Bengal","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP423/2024-2025/138021","South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA)","Shri Abhishek Banerjee","DIAMOND HARBOUR","17-Dec-2024","K F ENTERPRISE","Payment Success","300000"
"64024","Uttar Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP794/2024-2025/153704","BALRAMPUR(DISTRICT MAGISTRATE BALRAMPUR_IDA)","Kirti Vardhan Singh","GONDA","16-Mar-2025","ANSH CONSTRUCTION COMPANY","Payment Success","418359"
"64025","Uttar Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP794/2024-2025/153705","BALRAMPUR(DISTRICT MAGISTRATE BALRAMPUR_IDA)","Kirti Vardhan Singh","GONDA","01-Apr-2025","ANSH CONSTRUCTION COMPANY","Payment Success","492492"
"64026","Uttar Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP794/2024-2025/153705","BALRAMPUR(DISTRICT MAGISTRATE BALRAMPUR_IDA)","Kirti Vardhan Singh","GONDA","25-Jul-2025","ANSH CONSTRUCTION COMPANY","Payment Success","327866"
"64027","Uttar Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP794/2024-2025/153704","BALRAMPUR(DISTRICT MAGISTRATE BALRAMPUR_IDA)","Kirti Vardhan Singh","GONDA","21-Jul-2025","ANSH CONSTRUCTION COMPANY","Payment Success","278882"
"64028","Haryana","Construction of additional rooms and halls in the existing public and community building","WS/MP18062/2025-2026/188089","JIND(DEPUTY COMMISSIONER JIND)","JAI PARKASH","HISAR","21-May-2026","BDPO UCHANA","Payment Success","80010"
"64029","Haryana","Construction of additional rooms and halls in the existing public and community building","WS/MP18062/2025-2026/188088","JIND(DEPUTY COMMISSIONER JIND)","JAI PARKASH","HISAR","19-May-2026","BDPO UCHANA","Payment Success","90972"
"64030","Haryana","Forest conservation infrastructure","WS/MP18062/2025-2026/196241","JIND(DEPUTY COMMISSIONER JIND)","JAI PARKASH","HISAR","18-Nov-2025","BDPO UCHANA","Payment Success","200175"
"64031","Bihar","Construction of community centers and community halls","WS/MP550/2025-2026/188197","BEGUSARAI(DISTRICT PLANNING OFFICER BEGUSARAI_IDA)","Giriraj Singh","BEGUSARAI","16-Dec-2025","ASSISTANT ENGINEER BAKHARI","Payment Success","570933"
"64032","Bihar","Construction of community centers and community halls","WS/MP550/2025-2026/188197","BEGUSARAI(DISTRICT PLANNING OFFICER BEGUSARAI_IDA)","Giriraj Singh","BEGUSARAI","19-Sep-2025","ASSISTANT ENGINEER BAKHARI","Payment Success","820600"
"64033","Bihar","Construction of community centers and community halls","WS/MP550/2025-2026/188198","BEGUSARAI(DISTRICT PLANNING OFFICER BEGUSARAI_IDA)","Giriraj Singh","BEGUSARAI","23-Sep-2025","ASSISTANT ENGINEER BAKHARI","Payment Success","1013002"
"64034","Bihar","Construction of community centers and community halls","WS/MP550/2025-2026/188198","BEGUSARAI(DISTRICT PLANNING OFFICER BEGUSARAI_IDA)","Giriraj Singh","BEGUSARAI","07-Jan-2026","ASSISTANT ENGINEER BAKHARI","Payment Success","379227"
"64035","Bihar","Construction of community centers and community halls","WS/MP550/2025-2026/188200","BEGUSARAI(DISTRICT PLANNING OFFICER BEGUSARAI_IDA)","Giriraj Singh","BEGUSARAI","24-Nov-2025","ASSISTANT ENGINEER SAHEBPURKAMAL","Payment Success","986375"
"64036","West Bengal","Street lights","WS/MP499/2025-2026/226136","BIRBHUM(DISTRICT MAGISTRATE BIRBHUM_IDA)","Smt Satabdi Roy (Banerjee)","BIRBHUM","25-Mar-2026","SOFIKUL ISLAM","Payment Success","419895"
"64037","West Bengal","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP499/2025-2026/226137","BIRBHUM(DISTRICT MAGISTRATE BIRBHUM_IDA)","Smt Satabdi Roy (Banerjee)","BIRBHUM","25-Mar-2026","SOFIKUL ISLAM","Payment Success","247952"
"64038","West Bengal","Street lights","WS/MP499/2025-2026/226138","BIRBHUM(DISTRICT MAGISTRATE BIRBHUM_IDA)","Smt Satabdi Roy (Banerjee)","BIRBHUM","25-Mar-2026","RAJIB ALI","Payment Success","419223"
"64039","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18158/2025-2026/196428","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","DR DHARAMVIRA GANDHI","PATIALA","21-Nov-2025","ANTTAL TILE INDUSTRIES","Payment Success","42975"
"64040","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18158/2025-2026/196428","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","DR DHARAMVIRA GANDHI","PATIALA","21-Nov-2025","ANTTAL TILE INDUSTRIES","Payment Success","42975"
"64041","Gujarat","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18326/2025-2026/238430","Ahmedabad(DISTRICT COLLECTOR AHMADABAD_IDA)","CHANDUBHAI CHHAGANBHAI SHIHORA","SURENDRANAGAR","22-Jul-2026","SONDHI GRAM PANCHAYAT","Payment Success","400000"
"64042","West Bengal","Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","WS/MP829/2024-2025/157026","HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA)","Smt Sajda Ahmed","ULUBERIA","04-Aug-2025","Maa Tara Enterprise","Payment Success","499885"
"64043","Odisha","Construction of community centers and community halls","WS/MP18148/2025-2026/226642","NABARANGPUR(DISTRICT COLLECTOR NABARANGPUR_IDA)","BALABHADRA MAJHI","NABARANGPUR(ST)","20-Aug-2026","SARBESWAR SEKHAR DEO","Payment Success","171477"
"64044","Odisha","Street lights","WS/MP18149/2025-2026/182969","PURI(DISTRICT COLLECTOR PURI_IDA)","SAMBIT PATRA","PURI","29-Aug-2025","LOPAMUDRA PATI TC DELANG BLOCK","Payment Success","40000"
"64045","Odisha","Street lights","WS/MP18149/2025-2026/182968","PURI(DISTRICT COLLECTOR PURI_IDA)","SAMBIT PATRA","PURI","29-Aug-2025","LOPAMUDRA PATI TC DELANG BLOCK","Payment Success","40000"
"64046","Odisha","Street lights","WS/MP18149/2025-2026/183007","PURI(DISTRICT COLLECTOR PURI_IDA)","SAMBIT PATRA","PURI","29-Aug-2025","LOPAMUDRA PATI TC DELANG BLOCK","Payment Success","40000"
"64047","Odisha","Street lights","WS/MP18149/2025-2026/183006","PURI(DISTRICT COLLECTOR PURI_IDA)","SAMBIT PATRA","PURI","29-Aug-2025","LOPAMUDRA PATI TC DELANG BLOCK","Payment Success","40000"
"64048","Odisha","Street lights","WS/MP18149/2025-2026/182990","PURI(DISTRICT COLLECTOR PURI_IDA)","SAMBIT PATRA","PURI","29-Aug-2025","LOPAMUDRA PATI TC DELANG BLOCK","Payment Success","40000"
"64049","Odisha","Street lights","WS/MP18149/2025-2026/182991","PURI(DISTRICT COLLECTOR PURI_IDA)","SAMBIT PATRA","PURI","29-Aug-2025","LOPAMUDRA PATI TC DELANG BLOCK","Payment Success","40000"
"64050","Odisha","Street lights","WS/MP18149/2025-2026/183005","PURI(DISTRICT COLLECTOR PURI_IDA)","SAMBIT PATRA","PURI","29-Aug-2025","LOPAMUDRA PATI TC DELANG BLOCK","Payment Success","40000"
"64051","Odisha","Street lights","WS/MP18149/2025-2026/183004","PURI(DISTRICT COLLECTOR PURI_IDA)","SAMBIT PATRA","PURI","29-Aug-2025","LOPAMUDRA PATI TC DELANG BLOCK","Payment Success","40000"
"64052","Odisha","Street lights","WS/MP18149/2025-2026/182992","PURI(DISTRICT COLLECTOR PURI_IDA)","SAMBIT PATRA","PURI","29-Aug-2025","LOPAMUDRA PATI TC DELANG BLOCK","Payment Success","40000"
"64053","Odisha","Street lights","WS/MP18149/2025-2026/182993","PURI(DISTRICT COLLECTOR PURI_IDA)","SAMBIT PATRA","PURI","29-Aug-2025","LOPAMUDRA PATI TC DELANG BLOCK","Payment Success","40000"
"64054","Punjab","Construction of additional rooms and halls in the existing public and community building","WS/MP18158/2025-2026/231540","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","DR DHARAMVIRA GANDHI","PATIALA","06-Aug-2026","SINGLA IRON STORE","Payment Success","108158"
"64055","Punjab","Construction of common work sheds/ common covered sitting area","WS/MP18158/2025-2026/225796","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","DR DHARAMVIRA GANDHI","PATIALA","26-Nov-2025","SINGLA IRON STORE","Payment Success","11500"
"64056","Punjab","Construction of boundary walls of existing public and community buildings","WS/MP18158/2025-2026/231392","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","DR DHARAMVIRA GANDHI","PATIALA","13-May-2026","SINGLA IRON STORE","Payment Success","60472"
"64057","Punjab","Construction of common work sheds/ common covered sitting area","WS/MP18158/2025-2026/225796","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","DR DHARAMVIRA GANDHI","PATIALA","06-Aug-2026","SINGLA IRON STORE","Payment Success","85190"
"64058","Punjab","Setting up of kitchen and pantries","WS/MP18158/2025-2026/225795","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","DR DHARAMVIRA GANDHI","PATIALA","13-Jan-2026","SINGLA IRON STORE","Payment Success","7400"
"64059","Punjab","Setting up of kitchen and pantries","WS/MP18158/2025-2026/225795","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","DR DHARAMVIRA GANDHI","PATIALA","13-Jan-2026","SINGLA IRON STORE","Payment Success","23371"
"64060","Punjab","Setting up of kitchen and pantries","WS/MP18158/2025-2026/225795","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","DR DHARAMVIRA GANDHI","PATIALA","14-Nov-2025","SINGLA IRON STORE","Payment Success","49829"
"64061","Punjab","Setting up of kitchen and pantries","WS/MP18158/2025-2026/225795","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","DR DHARAMVIRA GANDHI","PATIALA","14-Nov-2025","SINGLA IRON STORE","Payment Success","24800"
"64062","Punjab","Construction of toilet blocks","WS/MP18158/2025-2026/177018","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","DR DHARAMVIRA GANDHI","PATIALA","18-Dec-2025","SINGLA IRON STORE","Payment Success","11828"
"64063","Uttar Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP818/2025-2026/174081","MAINPURI(DISTRICT MAGISTRATE MAINPURI_IDA)","Smt Dimple Yadav","MAINPURI","19-Nov-2025","SMT SUREMA DEVI","Payment Success","597738"
"64064","Uttar Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP818/2025-2026/198938","MAINPURI(DISTRICT MAGISTRATE MAINPURI_IDA)","Smt Dimple Yadav","MAINPURI","18-Jun-2026","SMT SUREMA DEVI","Payment Success","621447"
"64065","Uttar Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP818/2025-2026/198940","MAINPURI(DISTRICT MAGISTRATE MAINPURI_IDA)","Smt Dimple Yadav","MAINPURI","27-Jul-2026","SMT SUREMA DEVI","Payment Success","1087018"
"64066","Uttar Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP818/2025-2026/198938","MAINPURI(DISTRICT MAGISTRATE MAINPURI_IDA)","Smt Dimple Yadav","MAINPURI","27-Jul-2026","SMT SUREMA DEVI","Payment Success","415099"
"64067","Uttar Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP818/2025-2026/174081","MAINPURI(DISTRICT MAGISTRATE MAINPURI_IDA)","Smt Dimple Yadav","MAINPURI","09-Jan-2026","SMT SUREMA DEVI","Payment Success","381660"
"64068","Uttar Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP818/2025-2026/198940","MAINPURI(DISTRICT MAGISTRATE MAINPURI_IDA)","Smt Dimple Yadav","MAINPURI","12-Mar-2026","SMT SUREMA DEVI","Payment Success","1636009"
"64069","Punjab","Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","WS/MP18311/2024-2025/153732","Shahid Bhagat Singh Nagar(Deputy Commissioner Shahid Bhagat Singh Nagar_ida)","MALVINDER SINGH KANG","ANANDPUR SAHIB","18-Jul-2025","Bhambra Steel and Aluminum Works","Payment Success","81206"
"64070","Telangana","Lighting of public spaces","WS/MP18191/2024-2025/168761","NAGARKURNOOL(DISTRICT COLLECTOR NAGARKURNOOL_IDA)","ARUNA. D. K","MAHABUBNAGAR","07-May-2025","MAHALAXMI ENTERPRISES","Payment Success","199999"
"64071","Telangana","Lighting of public spaces","WS/MP18191/2025-2026/174736","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","ARUNA. D. K","MAHABUBNAGAR","01-May-2025","MAHALAXMI ENTERPRISES","Payment Success","249981"
"64072","Telangana","Lighting of public spaces","WS/MP18191/2025-2026/174737","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","ARUNA. D. K","MAHABUBNAGAR","01-May-2025","MAHALAXMI ENTERPRISES","Payment Success","249981"
"64073","Telangana","Lighting of public spaces","WS/MP18191/2025-2026/168799","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","ARUNA. D. K","MAHABUBNAGAR","29-Apr-2025","MAHALAXMI ENTERPRISES","Payment Success","200000"
"64074","Telangana","Lighting of public spaces","WS/MP18191/2025-2026/168798","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","ARUNA. D. K","MAHABUBNAGAR","01-May-2025","MAHALAXMI ENTERPRISES","Payment Success","200000"
"64075","Telangana","Lighting of public spaces","WS/MP18191/2025-2026/168792","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","ARUNA. D. K","MAHABUBNAGAR","01-May-2025","MAHALAXMI ENTERPRISES","Payment Success","200000"
"64076","Telangana","Lighting of public spaces","WS/MP18191/2025-2026/168797","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","ARUNA. D. K","MAHABUBNAGAR","01-May-2025","MAHALAXMI ENTERPRISES","Payment Success","200000"
"64077","Telangana","Lighting of public spaces","WS/MP18191/2025-2026/168795","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","ARUNA. D. K","MAHABUBNAGAR","01-May-2025","MAHALAXMI ENTERPRISES","Payment Success","200000"
"64078","Telangana","Lighting of public spaces","WS/MP18191/2025-2026/168793","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","ARUNA. D. K","MAHABUBNAGAR","01-May-2025","MAHALAXMI ENTERPRISES","Payment Success","200000"
"64079","Telangana","Lighting of public spaces","WS/MP18191/2025-2026/168790","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","ARUNA. D. K","MAHABUBNAGAR","01-May-2025","MAHALAXMI ENTERPRISES","Payment Success","200000"
"64080","Telangana","Lighting of public spaces","WS/MP18191/2025-2026/168791","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","ARUNA. D. K","MAHABUBNAGAR","01-May-2025","MAHALAXMI ENTERPRISES","Payment Success","200000"
"64081","Telangana","Lighting of public spaces","WS/MP18191/2025-2026/168794","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","ARUNA. D. K","MAHABUBNAGAR","01-May-2025","MAHALAXMI ENTERPRISES","Payment Success","200000"
"64082","Telangana","Lighting of public spaces","WS/MP18191/2025-2026/168789","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","ARUNA. D. K","MAHABUBNAGAR","27-Apr-2025","MAHALAXMI ENTERPRISES","Payment Success","200000"
"64083","Gujarat","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP574/2025-2026/188517","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Bharatsinhji Shankarji Dabhi","PATAN","22-May-2025","MALSUND GRAM PANCHAYAT","Payment Success","299746"
"64084","Gujarat","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP574/2025-2026/182803","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Bharatsinhji Shankarji Dabhi","PATAN","02-Jun-2025","VEJAVADA GRAM PANCHAYAT","Payment Success","199885"
"64085","Gujarat","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP574/2025-2026/183682","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Bharatsinhji Shankarji Dabhi","PATAN","09-May-2025","SAREL GRAM PANCHAYAT","Payment Success","299943"
"64086","Gujarat","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP574/2025-2026/188518","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Bharatsinhji Shankarji Dabhi","PATAN","22-May-2025","BHALANA GRAM PANCHAYAT","Payment Success","299620"
"64087","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18157/2024-2025/172486","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","AMRINDER SINGH RAJA WARRING","LUDHIANA","13-Feb-2026","Sahil TILE INDUSTRIES","Payment Success","41405"
"64088","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18157/2024-2025/172486","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","AMRINDER SINGH RAJA WARRING","LUDHIANA","13-Feb-2026","Sahil TILE INDUSTRIES","Payment Success","41405"
"64089","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18157/2024-2025/172486","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","AMRINDER SINGH RAJA WARRING","LUDHIANA","13-Feb-2026","Sahil TILE INDUSTRIES","Payment Success","35490"
"64090","Gujarat","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP574/2025-2026/180958","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Bharatsinhji Shankarji Dabhi","PATAN","20-Sep-2025","RATANPURASHI GRAM PANCHAYAT","Payment Success","500000"
"64091","Gujarat","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP574/2025-2026/180957","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Bharatsinhji Shankarji Dabhi","PATAN","20-Sep-2025","RATANPURASHI GRAM PANCHAYAT","Payment Success","500000"
"64092","Gujarat","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18324/2025-2026/234632","AMRELI(DISTRICT COLLECTOR AMRELI_IDA)","BHARATBHAI MANUBHAI SUTARIYA","AMRELI","12-Dec-2025","GRAM PANCHYAT AMRUTPUR","Payment Success","300000"
"64093","Gujarat","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18324/2025-2026/250914","AMRELI(DISTRICT COLLECTOR AMRELI_IDA)","BHARATBHAI MANUBHAI SUTARIYA","AMRELI","18-Mar-2026","GRAM PANCHYAT AMRUTPUR","Payment Success","300000"
"64094","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP529/2025-2026/209225","Nandyal(DISTRICT COLLECTOR NANDYAL_IDA)","Maddila Gurumoorthy","TIRUPATI(SC)","06-Nov-2025","B DAKSHINESWARA REDDY","Payment Success","499771"
